RespId,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q30,ppage,educ,race,gender,income_cat,voter_category
476528,2,3,2,1,3,3,1,2,2,3,3,2,1,1,38,3,4,1,3,2
476529,1,1,4,1,3,1,3,3,1,2,3,3,1,2,37,1,4,1,3,2
476530,2,4,2,1,3,1,1,1,1,3,2,1,1,1,33,1,3,1,4,3
476533,2,4,2,1,1,3,2,2,3,4,4,1,1,3,52,3,4,2,3,2
476534,2,4,1,1,1,3,4,2,2,4,4,4,2,2,55,2,4,1,2,2
476539,1,1,4,1,1,1,1,1,1,3,2,1,1,2,55,2,2,1,1,2
476540,4,4,3,1,3,2,3,2,2,2,2,2,1,3,54,1,4,2,4,1
476541,1,1,4,2,4,1,1,1,1,3,1,3,1,2,28,1,4,2,4,2
476542,1,2,2,1,1,2,2,3,2,3,3,2,2,1,75,1,4,1,1,2
476543,1,1,4,3,3,1,1,1,1,1,2,1,1,2,53,3,1,1,1,3
487082,1,1,2,1,1,1,1,1,1,4,4,2,1,2,45,1,1,2,3,1
476544,1,3,2,1,2,3,1,1,1,1,2,2,1,5,64,3,2,2,3,2
476548,1,1,2,1,1,1,1,1,1,2,1,2,2,3,35,1,1,2,3,3
476549,2,1,3,4,2,2,1,1,2,2,1,1,1,2,63,1,2,2,1,2
476550,1,1,3,1,1,1,1,1,1,2,2,1,1,3,44,2,1,1,4,1
476551,3,2,2,1,1,2,1,1,1,4,1,1,1,3,36,1,4,2,4,3
476552,1,2,4,1,3,1,3,3,3,3,4,3,1,2,29,1,3,2,2,1
476553,1,1,3,1,1,1,1,2,1,2,2,1,2,5,27,2,4,1,2,3
476554,3,3,3,4,2,2,2,2,2,2,2,2,1,2,60,1,4,2,4,2
476555,1,1,4,4,2,2,1,2,1,1,3,2,1,2,70,2,4,1,3,1
476556,3,2,3,1,2,2,2,3,3,3,3,3,2,1,39,1,4,1,3,3
487096,1,3,1,1,2,2,3,3,1,3,1,1,1,2,62,2,2,1,1,2
476557,2,2,3,3,2,2,2,1,1,2,2,2,1,3,77,1,4,1,2,1
476558,2,3,3,4,3,2,2,4,4,2,2,3,1,2,41,1,4,2,4,2
476559,2,1,1,2,1,2,4,2,3,4,2,4,2,3,61,2,4,2,2,1
476560,1,1,1,1,2,2,2,2,3,2,1,2,1,5,71,2,1,2,1,2
476561,2,2,1,1,1,3,2,2,2,4,3,2,2,1,44,3,4,2,3,3
476562,1,2,4,1,2,1,4,2,3,3,4,4,1,2,50,2,1,1,1,2
476563,1,2,4,2,2,2,2,2,2,2,1,2,1,3,50,1,2,2,4,1
476564,2,3,4,4,2,2,1,2,2,1,2,2,1,2,60,3,2,2,3,1
476565,1,1,4,2,2,2,3,1,1,3,3,2,1,3,29,1,4,2,3,1
487107,2,2,2,2,2,3,3,2,2,3,3,1,2,3,71,3,4,2,2,2
476567,1,1,1,1,1,1,1,2,3,2,2,2,1,2,55,1,1,2,4,2
476568,1,1,2,1,3,1,1,1,1,1,1,2,1,2,25,2,2,1,1,3
476569,2,1,1,1,1,2,2,2,2,2,2,2,1,2,25,2,3,1,1,3
487111,1,1,1,1,1,2,1,1,1,1,1,1,2,2,54,1,2,1,2,3
476570,2,2,3,2,2,2,1,1,1,3,4,2,1,2,59,1,1,1,1,1
476572,1,2,1,1,1,2,2,4,4,4,4,1,1,5,35,2,4,1,1,3
476573,2,4,1,1,1,2,1,2,2,1,2,3,1,1,72,2,4,2,2,2
476574,1,2,3,2,2,1,1,1,1,2,1,1,1,2,51,1,1,1,3,2
487117,1,1,3,2,1,1,1,1,4,2,2,2,1,2,72,2,4,1,4,3
476575,3,3,1,1,2,2,1,2,2,1,3,1,1,3,53,3,1,2,1,2
476576,1,1,1,1,1,4,1,1,1,1,1,1,2,2,34,2,1,2,2,2
476577,1,3,4,2,3,1,3,2,3,2,2,2,1,2,68,3,4,1,3,2
476578,1,1,2,2,2,1,1,1,1,1,3,2,1,2,65,3,1,1,3,2
476579,2,2,3,2,3,1,1,1,1,1,1,2,1,3,55,1,4,2,4,2
476580,1,2,2,1,2,1,1,1,1,2,2,1,1,4,71,3,1,2,1,2
476582,1,3,2,1,2,2,1,1,3,1,3,1,1,3,49,1,1,2,4,2
476584,1,1,4,4,3,4,2,2,2,2,3,1,1,2,71,1,1,1,1,1
476586,1,4,2,1,1,2,2,1,1,1,4,1,1,1,54,2,4,2,1,3
476587,2,4,4,1,2,3,1,1,1,1,2,1,1,1,36,3,2,1,1,2
476591,2,4,2,1,2,3,1,1,1,3,3,1,1,1,77,1,4,2,2,1
476592,1,2,4,4,3,1,1,1,1,1,1,1,1,2,70,1,4,1,1,2
476594,2,3,3,2,2,2,1,1,1,2,1,1,2,5,42,2,4,2,2,2
476595,2,2,3,3,1,2,3,1,3,2,4,2,2,5,74,2,4,2,1,1
476597,3,4,3,1,2,3,2,1,1,4,3,3,1,1,40,3,4,2,3,1
476598,3,3,3,2,2,2,3,3,3,3,3,3,1,2,43,1,2,2,3,2
476599,2,3,2,2,2,2,1,1,1,3,1,1,1,1,61,2,4,1,3,2
476600,1,3,1,2,2,1,4,2,2,2,2,2,1,1,54,1,2,1,2,2
476601,1,2,3,2,2,2,2,2,2,2,2,2,2,3,42,2,2,1,2,2
476603,1,3,3,1,1,2,2,2,2,2,4,1,1,5,62,2,1,2,1,3
476604,4,4,3,1,2,3,2,3,3,4,2,2,1,1,35,1,4,2,4,3
476605,1,2,1,1,2,3,1,2,1,2,4,3,1,5,45,1,4,1,4,2
476611,1,1,3,2,2,1,1,1,1,1,1,2,1,5,57,1,2,2,3,2
476612,3,3,2,2,3,2,1,2,2,1,2,1,1,1,79,1,4,2,4,1
476614,2,3,3,3,2,4,1,3,2,1,1,2,1,3,80,1,4,1,3,1
487160,3,1,1,1,2,4,1,1,1,3,2,1,2,1,38,3,2,2,3,2
476616,1,1,4,1,1,2,1,1,1,1,2,1,1,2,40,2,2,1,2,2
476619,1,2,2,2,3,1,2,2,4,2,4,3,1,2,22,3,2,2,3,3
476621,1,1,4,3,2,1,2,1,2,1,1,3,1,2,53,1,3,1,4,2
476622,2,2,1,2,2,3,1,2,2,2,2,2,1,2,37,3,2,2,3,2
476623,1,1,3,1,1,3,1,1,1,2,1,1,1,5,37,2,1,1,1,2
476624,3,3,1,1,4,3,1,1,2,4,3,2,1,1,51,3,4,1,2,2
476625,1,1,4,4,2,1,1,1,1,1,2,2,1,2,69,3,4,1,4,1
487174,1,1,4,2,2,3,1,2,2,2,2,2,1,2,36,1,2,1,3,2
476626,1,2,4,3,1,1,1,1,1,2,1,2,1,5,39,2,4,2,1,2
476627,1,1,4,2,4,2,1,1,1,1,1,1,1,2,42,1,4,2,4,2
476628,3,4,2,1,1,2,2,1,1,4,2,1,1,1,55,3,4,1,3,2
476629,1,1,4,3,2,2,1,1,2,2,1,3,1,2,26,1,4,2,3,1
476630,1,1,3,1,1,1,1,1,2,4,2,1,1,3,49,1,1,2,3,2
476631,1,1,4,1,1,1,2,2,2,2,1,2,1,2,27,3,2,1,1,3
476632,3,4,2,1,2,3,2,2,3,3,2,3,1,1,49,3,4,2,4,3
487182,2,4,2,1,2,2,1,1,2,2,1,1,1,1,69,2,4,2,3,2
476633,2,1,4,3,1,4,3,2,3,3,1,2,2,3,44,3,4,2,2,2
476634,2,2,3,2,3,2,2,3,3,2,3,3,1,2,34,2,4,1,2,2
476635,1,1,3,1,2,2,2,2,2,4,3,3,1,5,43,1,1,2,3,3
476636,1,1,4,1,1,1,1,1,1,1,1,1,1,2,24,1,1,1,4,1
476637,1,2,4,1,1,1,1,1,1,1,3,4,1,2,38,1,4,2,2,2
476638,3,3,1,1,2,4,2,2,1,3,3,3,1,3,36,1,2,2,3,3
476639,1,1,4,2,2,1,2,1,1,2,2,2,1,3,31,1,2,2,3,2
476640,1,1,4,2,3,1,2,2,1,2,1,1,1,3,60,3,1,2,1,1
476644,4,4,2,1,2,3,4,3,3,2,2,2,1,3,69,1,4,2,3,1
476646,2,4,1,1,2,2,1,1,2,1,2,2,1,1,56,1,4,1,4,1
476647,2,2,4,2,2,2,1,1,1,2,4,1,1,3,62,2,4,1,1,2
476650,1,1,4,2,1,2,3,3,3,4,3,4,1,2,56,3,1,1,4,1
476651,4,4,1,1,2,2,1,1,2,1,1,1,1,1,39,1,2,2,4,1
476653,1,4,4,1,1,1,1,1,1,1,2,1,1,2,68,3,2,2,1,2
476654,4,4,1,1,1,4,2,2,1,4,3,1,1,1,50,3,4,2,2,1
476655,1,2,4,1,2,2,2,2,2,2,2,2,1,1,38,1,3,1,4,2
476656,1,3,4,2,3,3,1,1,1,1,2,1,1,3,57,3,4,1,3,2
476657,2,4,1,1,1,1,1,1,1,1,1,1,1,1,79,2,4,2,4,2
476658,1,1,2,2,2,3,2,3,3,4,3,2,2,2,29,2,4,1,1,2
476659,2,3,3,2,1,2,2,2,2,2,2,2,1,2,60,1,4,2,4,2
476660,1,1,4,1,2,3,2,2,2,4,1,4,1,3,33,1,2,2,4,2
487212,1,1,2,2,1,1,2,2,2,4,2,3,2,1,27,1,4,1,3,1
476661,2,4,1,1,3,3,1,2,2,4,3,2,1,1,36,3,4,2,3,3
476662,1,3,3,1,2,1,1,1,2,2,2,4,1,1,77,2,3,1,2,2
476663,1,1,2,2,2,2,1,2,3,1,2,2,1,2,54,1,4,1,3,2
476664,1,1,4,3,1,2,1,1,1,4,4,3,1,5,28,3,4,1,2,3
476665,2,2,2,2,3,2,3,3,2,3,3,3,1,5,48,2,1,2,1,3
476667,3,4,4,1,2,1,3,4,4,4,2,1,1,3,24,2,2,2,3,3
476668,1,2,2,3,2,1,2,2,2,1,1,4,1,2,62,2,4,1,1,3
487222,1,1,2,2,2,2,3,2,2,3,3,2,1,2,49,2,1,2,1,3
476670,1,1,4,1,2,1,1,1,1,2,1,1,1,3,67,3,1,2,2,2
476671,2,1,2,2,2,2,3,3,3,2,3,2,1,1,42,3,1,2,3,3
476673,1,1,3,2,2,1,1,4,2,1,1,1,1,2,68,2,2,2,2,2
476675,4,2,4,4,3,4,1,1,2,2,1,1,1,2,42,1,4,1,3,3
476676,4,4,1,2,3,3,1,1,1,3,2,1,1,1,39,3,4,1,4,3
476678,2,3,2,1,3,2,1,1,2,4,4,1,2,3,69,2,4,1,2,2
476679,2,4,4,1,1,4,1,1,1,1,1,2,2,3,35,3,1,2,3,2
476681,1,2,4,3,1,4,2,2,2,3,2,3,1,3,65,1,3,1,2,1
476683,2,1,4,4,4,2,1,2,1,1,1,3,1,3,76,1,4,2,3,1
476684,1,1,4,2,2,1,1,1,1,2,1,3,1,2,28,3,3,2,1,1
476685,1,4,4,2,1,2,1,1,1,3,3,2,1,2,26,3,2,1,1,3
476688,1,1,2,1,2,1,1,1,1,1,2,1,1,2,34,1,3,1,2,1
476689,1,2,2,2,2,2,2,2,2,3,2,3,2,1,58,3,4,2,3,1
476690,1,1,3,1,3,2,1,1,1,2,2,3,1,3,25,1,2,2,4,3
487246,1,1,4,3,1,1,2,2,1,1,1,2,1,2,42,1,1,1,2,2
476691,2,2,3,3,3,1,1,1,1,2,2,1,1,2,55,3,4,1,3,2
476692,2,3,3,2,3,3,3,2,2,3,3,2,1,5,47,1,2,1,4,2
476695,1,1,4,1,2,1,1,1,2,2,4,1,1,2,25,1,4,1,3,1
476696,1,3,3,3,3,2,3,3,3,3,4,3,1,2,51,2,2,1,3,2
476697,2,2,3,3,2,2,1,1,2,2,2,2,1,1,56,1,4,2,2,1
476699,2,2,3,1,2,2,1,1,1,3,2,2,1,1,69,1,4,1,4,2
476700,2,2,2,2,3,2,2,2,2,4,2,1,1,1,72,3,4,1,1,3
476702,1,1,4,4,2,1,1,1,1,1,1,1,1,2,37,1,4,2,3,1
476705,1,1,4,1,2,1,1,2,2,2,2,3,1,2,65,3,4,1,4,3
476706,1,1,2,1,1,1,2,2,1,3,3,4,1,3,44,1,3,2,4,2
476707,1,2,2,1,2,1,1,1,1,1,2,1,1,2,39,2,2,2,1,2
476708,1,3,3,1,1,4,1,1,1,3,3,3,2,2,27,3,2,2,1,1
476709,2,3,2,1,1,4,2,3,3,1,1,4,2,4,47,3,4,2,1,3
476710,4,4,2,4,2,4,1,2,2,1,1,1,1,3,72,1,4,2,3,1
476711,1,1,4,2,2,2,1,1,1,2,2,1,1,2,58,1,4,1,4,2
487268,1,3,3,1,1,1,1,1,2,3,2,2,2,5,44,1,2,2,4,2
476712,1,1,4,1,1,1,2,2,4,4,1,3,1,3,29,3,4,1,2,3
476714,2,3,3,2,3,2,2,2,2,2,2,2,1,5,23,2,2,1,1,3
476715,2,4,2,2,2,1,2,2,2,3,3,2,1,3,76,1,3,2,4,1
487273,1,3,4,3,2,1,1,1,1,2,2,1,2,2,74,2,2,2,1,3
476716,1,1,4,1,3,1,2,1,2,2,2,4,1,2,43,1,4,1,4,2
476717,1,1,4,3,4,2,3,1,1,2,2,2,1,2,81,3,1,1,2,1
476718,4,4,1,1,1,4,1,1,1,4,1,4,1,4,58,1,2,2,4,2
476719,2,2,2,2,3,3,2,2,2,3,4,2,1,3,27,3,4,2,1,1
476720,4,4,2,1,1,3,4,4,3,4,4,3,2,3,23,3,2,2,3,3
476721,1,1,2,1,1,2,1,3,2,2,2,1,2,5,38,2,1,2,1,3
476722,3,4,2,1,2,2,2,3,3,2,4,3,1,1,62,1,4,2,4,2
476724,4,4,2,1,1,4,2,2,2,4,4,4,1,1,27,2,4,1,2,1
476727,2,3,2,1,3,1,2,2,2,2,3,2,1,3,56,3,1,1,1,2
487289,3,4,3,1,2,2,2,4,4,4,4,4,1,5,56,2,4,2,1,3
476729,4,4,2,1,2,3,1,1,2,2,1,1,1,1,67,1,4,2,4,1
476730,1,1,4,1,1,1,1,1,1,1,1,2,1,2,28,3,2,1,3,1
476731,2,2,2,3,2,2,1,1,2,1,2,2,1,1,41,1,2,2,1,3
476732,1,2,4,2,4,1,4,2,1,2,3,3,2,1,37,1,4,1,3,2
476733,2,2,2,2,2,2,2,1,2,3,4,2,1,2,70,2,1,2,1,2
476734,2,3,3,1,2,2,2,3,1,3,2,1,1,3,47,2,2,2,3,3
476735,2,3,1,2,2,1,2,1,1,2,1,2,1,3,63,3,4,1,4,2
476736,4,3,4,3,2,4,3,2,2,2,4,2,2,5,63,2,4,1,1,3
476738,4,4,2,1,2,2,1,1,1,3,2,1,1,1,34,1,4,1,2,2
476739,1,3,4,2,2,2,1,1,1,1,3,2,1,2,39,1,4,1,2,2
476740,1,1,4,3,2,1,2,1,1,2,1,3,1,3,64,1,4,2,2,1
476741,1,2,1,1,1,1,2,1,1,3,3,2,2,3,37,1,2,2,3,3
476744,2,3,1,1,2,2,3,2,2,4,3,3,2,3,29,2,4,2,3,3
476746,3,4,1,1,1,3,1,2,2,1,2,3,1,1,59,3,4,1,3,3
476747,1,1,1,1,1,1,2,2,1,2,2,2,1,2,26,2,1,1,1,3
476748,2,2,4,2,3,2,2,1,2,1,1,3,1,3,42,1,4,2,4,2
476749,4,4,1,1,1,4,1,1,4,4,4,4,1,1,60,2,4,1,1,3
476750,3,2,3,3,1,3,4,3,3,3,3,3,2,5,53,2,4,1,3,3
476751,1,1,2,1,2,2,2,3,3,1,2,2,1,3,73,1,2,2,4,2
487313,1,1,3,1,1,1,3,2,3,4,2,2,1,2,27,3,4,2,2,3
476752,1,2,2,1,1,1,1,3,2,2,2,1,1,5,75,1,3,2,2,2
476754,1,1,2,1,1,3,1,3,4,1,4,1,2,2,29,2,1,1,1,3
476756,2,3,3,2,2,2,2,2,2,3,2,2,1,1,60,1,4,1,4,3
476759,2,3,2,1,2,3,1,1,3,3,2,2,1,3,49,3,4,1,3,1
476760,1,1,4,1,1,1,1,1,2,2,2,2,1,2,54,3,4,1,4,1
487323,1,2,2,2,2,2,3,2,3,4,4,3,1,3,41,1,4,1,3,2
476762,1,1,4,3,2,2,1,1,1,1,2,1,1,2,73,1,4,2,3,2
476763,4,4,1,1,1,4,2,3,1,1,2,2,2,1,63,3,4,2,4,1
476764,1,1,4,3,1,1,4,1,1,1,2,1,1,2,66,3,1,1,3,3
476765,2,3,1,1,1,2,2,2,3,3,2,1,1,2,72,1,2,2,2,1
476766,1,1,4,2,3,1,1,2,3,2,3,1,1,3,38,1,4,1,3,2
476767,1,2,3,2,2,2,1,1,1,2,2,1,1,2,67,3,1,2,3,1
476768,1,1,4,3,3,1,2,1,3,3,2,2,1,3,41,1,4,2,4,2
476769,1,1,2,1,1,3,3,3,3,3,4,1,2,2,22,2,4,1,1,3
476770,1,1,3,2,1,1,1,1,1,2,2,2,1,2,35,1,4,1,1,2
476771,1,1,4,2,3,1,2,1,1,1,1,1,1,3,36,1,4,2,4,3
476772,3,3,2,1,2,2,4,4,4,3,3,3,2,3,33,1,4,2,4,3
487336,1,1,4,3,2,1,1,1,1,2,1,1,1,2,26,1,4,2,3,3
476773,2,3,3,1,2,2,3,2,1,2,2,2,1,5,74,3,4,1,1,1
476775,2,4,2,1,2,2,1,1,2,2,4,1,1,1,57,2,4,1,2,2
476776,1,1,2,2,2,2,3,2,2,2,3,3,1,2,33,3,2,1,2,3
476777,2,3,2,2,2,3,2,2,2,3,2,2,1,5,58,3,2,2,4,2
476779,1,2,3,1,2,1,1,1,1,1,2,1,1,1,67,2,2,1,1,2
476780,2,1,2,1,2,1,1,1,1,3,3,1,2,3,23,3,3,1,2,3
476781,1,1,4,3,2,1,1,1,1,3,2,3,1,2,26,1,3,2,2,3
476782,4,4,1,1,1,4,1,1,1,3,1,1,1,3,64,1,4,1,3,2
476783,1,1,4,1,4,1,2,1,2,4,1,3,1,3,27,1,4,2,4,2
476785,3,4,1,2,4,2,1,1,1,3,2,1,1,1,70,1,4,1,2,1
476787,1,1,2,1,1,2,2,2,2,4,1,3,1,3,46,3,4,2,4,3
476790,4,4,1,1,3,4,2,2,4,4,4,4,1,1,26,1,4,1,3,1
476791,2,3,2,2,2,3,2,4,4,4,3,3,1,2,55,2,4,2,2,2
476793,1,1,2,2,2,1,1,3,2,2,4,2,1,2,57,2,4,1,1,2
476794,2,4,2,1,1,3,2,2,3,4,3,3,1,1,29,3,4,2,3,1
476796,4,4,3,4,4,4,1,2,1,1,3,1,2,2,65,3,2,1,1,2
487362,1,4,1,1,1,1,2,1,4,4,1,1,2,1,62,2,4,1,2,2
476797,1,1,4,3,2,1,1,3,2,3,2,3,1,3,28,1,3,2,4,3
476798,1,1,4,2,3,2,2,1,1,3,3,1,1,2,36,3,1,2,3,2
476800,4,4,2,2,4,4,2,4,1,3,2,1,1,1,67,3,4,2,4,2
476801,3,3,2,1,2,3,2,2,2,2,3,3,1,3,34,1,4,2,3,3
476802,2,4,4,4,2,2,1,1,2,3,3,1,1,2,61,1,4,1,4,3
476803,4,1,1,3,2,2,1,1,1,2,1,1,1,1,53,1,4,1,4,2
476804,1,1,4,1,1,4,2,2,1,1,2,1,1,2,61,2,2,1,2,2
487371,2,2,3,1,1,2,1,1,1,2,2,1,2,3,62,2,2,2,2,2
476805,1,1,4,2,2,1,2,2,2,2,2,2,1,2,67,1,4,1,3,1
476806,2,4,2,2,2,3,2,2,2,3,1,1,1,1,59,2,4,1,3,2
476807,1,2,3,3,2,1,2,2,2,2,3,2,1,3,38,3,1,2,2,2
476808,3,4,1,1,3,2,2,2,2,2,2,2,1,1,61,3,4,2,3,1
476809,1,3,1,4,2,1,1,1,1,1,1,1,1,2,67,1,1,1,1,2
476810,2,4,3,1,3,1,1,1,1,2,3,1,1,1,61,2,4,1,4,3
476811,2,4,1,1,2,2,1,1,1,3,1,1,1,3,59,3,4,1,3,3
476812,1,1,3,1,1,2,1,1,1,4,2,2,1,2,35,1,1,1,3,2
487380,2,3,3,2,2,2,1,1,1,3,2,2,1,2,36,1,1,1,2,2
487381,2,2,2,3,3,1,2,2,3,2,2,2,1,5,50,3,4,2,3,2
476813,2,2,2,2,4,2,3,3,3,3,3,3,2,3,38,1,2,2,3,2
476814,1,1,4,3,2,1,2,2,2,2,2,2,1,3,49,1,4,2,4,2
476815,1,2,3,2,1,1,3,3,4,3,4,2,2,5,48,2,2,2,1,3
476817,1,1,3,2,1,1,2,1,1,2,2,2,1,3,53,1,1,1,4,2
476819,2,2,2,2,2,2,3,4,3,2,2,2,2,5,53,1,2,2,4,3
476821,4,4,3,1,1,3,2,2,2,1,1,2,1,1,73,1,4,2,4,2
476822,4,1,2,4,4,4,1,1,2,4,2,2,1,1,74,1,4,2,4,2
476823,1,1,2,2,2,2,3,3,3,3,4,3,1,3,59,3,1,2,1,2
476824,3,2,4,3,3,2,2,2,3,3,3,3,1,3,50,1,4,1,4,2
476825,2,2,3,3,2,2,2,2,2,1,2,2,1,2,55,3,2,2,3,1
476826,1,3,4,4,4,1,1,1,1,1,1,1,1,2,69,1,4,1,2,1
476827,1,1,4,2,2,1,2,3,3,1,1,2,1,2,31,3,2,1,3,3
476828,2,2,2,2,3,3,4,4,4,2,2,3,1,1,33,1,4,1,1,1
476830,2,3,2,2,2,2,3,2,2,3,2,3,1,1,69,3,4,2,4,1
476831,1,1,4,4,1,3,3,3,4,3,4,4,1,3,86,2,3,2,1,3
476832,2,3,2,2,2,2,2,2,2,2,2,2,2,5,49,2,4,2,1,2
476833,2,3,4,1,2,3,3,3,3,1,3,2,2,5,38,2,4,2,1,3
476834,1,1,4,3,3,1,2,2,1,3,2,3,1,2,52,1,4,1,4,1
476835,1,1,4,2,2,2,2,3,2,3,1,2,1,2,51,2,1,1,1,2
476836,1,1,1,2,2,2,2,3,3,4,3,2,2,2,42,3,3,1,2,2
476837,1,4,1,1,1,2,3,3,4,4,2,2,1,1,65,2,4,1,1,2
476838,2,4,2,1,1,2,3,3,3,3,4,3,1,1,86,1,4,2,3,2
476839,4,4,1,1,3,3,1,1,1,2,1,1,1,3,71,3,2,1,3,1
487409,1,1,4,3,1,2,4,4,4,4,4,4,1,2,82,2,2,2,1,2
476841,1,1,4,4,4,1,1,1,2,1,1,2,1,3,69,1,4,1,3,1
476842,2,1,2,2,2,3,3,2,2,4,3,1,1,1,51,2,4,1,3,3
476845,1,1,4,4,1,1,1,1,1,2,1,1,1,3,53,1,1,1,4,3
476846,4,4,2,1,2,2,2,3,3,2,4,2,1,2,52,2,4,1,1,2
476849,3,4,2,1,2,1,2,2,2,2,3,2,2,1,70,1,4,2,3,1
476850,2,3,2,1,2,2,3,2,3,3,4,2,1,1,42,3,4,1,3,2
476851,3,4,1,1,2,2,1,2,2,4,4,1,1,3,49,2,4,2,3,3
476853,2,2,4,4,4,1,1,1,1,1,1,1,1,2,70,1,1,2,3,2
476854,3,3,1,2,1,3,2,1,2,2,1,1,1,1,27,1,3,2,3,3
476855,4,4,1,1,3,2,1,2,1,2,2,1,1,1,26,1,4,2,3,1
476856,2,3,2,2,2,2,2,2,3,1,2,2,1,1,59,2,4,1,3,1
476857,4,4,1,1,1,3,1,1,1,3,1,1,1,1,60,1,4,2,4,2
476859,2,2,2,2,2,2,4,4,4,4,4,4,2,5,36,2,4,2,1,3
476860,1,3,3,2,2,2,2,3,2,3,2,3,2,2,60,3,1,1,1,2
476861,1,1,4,2,2,2,2,3,3,3,2,1,2,5,62,2,4,1,1,2
476862,2,4,1,2,4,2,1,1,1,2,2,2,1,1,57,3,1,1,4,1
476865,4,4,3,1,2,4,3,3,3,3,4,3,1,1,24,3,4,2,2,3
476866,1,2,3,1,1,1,4,3,3,2,4,3,1,2,59,3,1,1,1,1
476868,3,2,4,1,3,1,1,1,1,1,1,1,1,3,42,3,1,1,1,3
476869,1,2,2,2,2,2,2,1,2,3,2,2,1,2,56,1,1,1,3,3
476871,3,3,2,2,3,2,2,2,2,2,2,2,2,1,46,2,2,1,1,2
476872,1,4,3,2,3,1,1,2,2,3,2,1,2,1,26,1,4,1,4,1
476874,1,1,3,2,3,2,1,1,1,1,2,1,2,2,67,2,1,2,1,1
476875,2,3,4,1,2,2,3,2,2,4,4,2,1,3,76,1,4,2,3,2
476876,2,1,3,3,2,1,2,3,3,2,1,1,2,2,58,1,2,2,4,2
476877,2,4,2,1,4,4,1,1,1,4,2,1,1,1,53,1,4,2,3,1
476879,2,3,3,2,2,1,3,3,3,3,4,4,1,3,60,2,4,1,1,2
476881,1,2,2,2,2,1,2,2,2,1,2,2,2,3,60,3,4,1,1,2
476882,3,3,3,3,2,2,1,1,1,2,2,2,1,5,61,3,3,1,2,2
487456,1,1,4,2,1,1,1,1,1,1,3,1,1,2,24,1,4,1,2,1
476884,3,3,3,1,3,2,1,1,2,1,1,1,1,1,73,1,4,2,2,1
487460,1,4,1,1,2,3,1,1,1,4,2,1,1,5,54,3,2,2,2,2
487462,1,1,3,1,1,3,2,3,2,3,4,3,2,2,39,1,1,1,2,1
476887,1,2,3,4,2,1,3,3,3,1,3,3,1,5,39,1,4,2,2,2
476889,4,4,1,1,2,4,1,3,3,2,3,4,1,1,36,1,4,2,3,2
487466,1,1,2,1,1,1,2,2,2,2,2,2,1,2,72,2,1,2,1,2
476890,1,1,3,2,2,1,2,1,1,1,2,2,1,3,62,1,4,1,3,2
476891,2,2,2,2,2,2,3,3,3,3,3,3,2,1,43,3,2,2,2,3
476893,1,3,2,1,2,1,1,1,2,4,3,4,1,2,51,3,1,2,3,2
476894,1,2,4,3,2,1,1,1,2,1,1,3,1,3,44,1,4,2,3,2
487474,1,1,1,1,1,2,2,3,2,1,3,4,1,1,33,2,4,1,4,3
476897,1,2,4,3,2,2,2,2,1,3,2,2,1,2,38,1,3,1,4,2
476898,3,3,2,2,2,4,2,2,2,3,2,2,1,1,75,1,4,2,3,2
476900,1,1,2,1,1,1,2,2,2,1,1,2,1,1,55,3,4,2,4,1
476901,1,1,1,1,1,1,4,4,4,4,4,4,1,2,50,2,4,1,1,3
476902,2,3,1,1,2,2,2,2,2,1,3,1,2,1,33,1,2,1,3,3
476903,1,3,3,2,2,2,2,2,2,3,2,2,1,1,62,1,4,2,4,1
476904,1,3,4,4,1,1,1,2,1,1,3,1,1,2,37,3,2,2,1,3
476905,1,2,4,3,3,1,2,2,2,2,4,3,1,2,35,1,4,1,2,2
476906,1,2,4,2,1,2,1,1,2,1,2,3,1,3,27,1,4,2,3,3
476907,4,4,1,1,3,4,2,2,2,4,4,2,1,3,31,2,4,2,2,2
476908,1,1,3,4,2,1,1,1,1,1,1,2,1,2,67,1,1,2,4,3
476911,1,1,4,2,1,2,2,2,1,3,2,2,1,3,39,2,4,2,1,2
476912,1,1,2,2,1,2,1,2,1,3,3,1,2,5,27,3,1,2,3,1
476913,1,1,4,3,3,2,1,1,2,2,1,2,1,2,25,1,4,2,3,1
476914,1,1,4,1,1,1,3,2,3,1,1,3,1,2,41,1,4,2,2,2
476915,1,2,4,1,2,2,1,1,2,2,2,1,1,2,59,3,3,1,4,2
476916,3,4,1,2,3,3,3,3,2,3,3,2,2,5,55,2,4,2,4,1
476917,1,1,4,4,4,1,2,2,1,2,2,4,1,2,34,2,3,1,3,1
476920,2,3,3,2,2,2,3,3,3,3,3,3,2,3,29,1,4,2,4,2
476921,1,2,1,2,2,3,2,2,2,4,2,2,1,5,37,2,4,2,2,3
476922,1,1,4,2,1,2,1,1,1,1,2,1,1,3,27,1,4,2,3,1
476923,1,1,3,1,2,2,4,4,4,3,4,4,2,2,30,3,1,1,1,1
487503,1,1,2,1,4,1,2,1,2,1,1,1,2,2,45,2,1,1,1,3
476924,2,3,4,1,1,4,4,4,2,4,4,4,1,4,25,2,4,2,2,3
476925,1,1,4,1,2,1,1,2,3,2,2,2,1,4,78,3,4,1,3,2
476926,1,4,2,2,2,1,3,4,4,1,1,2,2,5,28,2,4,1,2,3
476927,1,1,4,1,2,1,1,1,1,3,3,3,1,2,47,3,2,2,3,2
